735,B,One-Time,MC Maint,Emergency Light In plant,Raju Mohite,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
736,B,One-Time,PPC,No 30/31 Days of work to employee as performance getting low and ubraptly absenteeism,Ratan Shaikh,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
737,B,One-Time,PPC,"Shift should be change for all employees, no fixed employees for Night shift",Ratan Shaikh,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
738,B,One-Time,PPC,Skill Matrix of existing manpower for replacement,Ratan Shaikh,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
739,A,One-Time,Purchase,PPC-One Laptop short for QA Activity and Dispatch invoice activity,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Quality,,
740,B,One-Time,Purchase,PPC-Printer is not available for Sticker,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
741,B,One-Time,Purchase,Washroom Towel Holder for MD Sir cabin,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
742,B,One-Time,Purchase,Writing Board for MD Sir cabin,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
743,B,One-Time,Purchase,Writing Board mounting,Raju Mohite,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
744,B,One-Time,Purchase,Writing board miscellnious things arranegement,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
745,B,One-Time,Purchase,IP Address for Old plant CCTV Camera,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
746,B,One-Time,Purchase,Security Uniform,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
747,B,One-Time,Purchase,Employee Uniform,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
748,B,One-Time,Purchase,New Mail ID For Quality,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
749,B,One-Time,Machine shop-01,In-Motion part cycle time saving Inhouse Team,Awari B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
750,B,One-Time,HR,Setter requirement,Poonam S,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
751,B,One-Time,HR,Supervisors to be recruited-2 Nos (Die casting),Poonam S,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Tool Room,,
752,B,One-Time,Fettling,PF Code to be generate for Firm,Santosh P,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
753,B,One-Time,Fettling,ESIC Code to be generate for Firm,Santosh P,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
754,B,One-Time,Fettling,Master sample for Fettling process,Santosh P,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.442Z,Store,,
755,B,One-Time,HR,Firewall Manpower Recruitment,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.442Z,Store,,
756,B,One-Time,HR,100% Inspection Manpower Recruitment DC,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
757,B,One-Time,HR,Inward Manpower replacement,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.442Z,Store,,
758,B,One-Time,HR,Maintennce Manpower Recruitment-2,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
759,B,One-Time,Store,Invoice entry not done as per SOP,Dipak G,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
760,B,One-Time,Store,Location to be define for waste oil,Dipak G,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
761,B,One-Time,Store,Material to be issued on time and material control in night shift,Dipak G,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
762,B,One-Time,Store,Key register to be prepared,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
763,B,One-Time,Store,SOP to be commincate to supervisor and Security,Dipak G,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
764,B,One-Time,HR,Invoice entry should be done on securiity gate,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
765,B,One-Time,HR,Scanning training from ERP,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
766,B,One-Time,HR,Training to security,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
767,B,One-Time,HR,Tool Room Fitter recruitment for contigency,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Tool Room,,
768,B,One-Time,Tool Room,Shift schedule NA,Awari B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
769,B,One-Time,HR,Form 4 Update,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
770,B,One-Time,Die Maint,Shift schedule NA,Subrata K,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
771,B,One-Time,HR,Helper Manpower Recruitment-2,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
772,B,One-Time,Quality,Shift schedule NA,Ganesh P,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
773,B,One-Time,Plant Head,Shift schedule NA,Awari B,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
774,B,One-Time,HR,Identification to chair in office,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
775,B,One-Time,HR,PDC Supervisor -1 Nos completed & 1 pending,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
776,B,One-Time,HR,IATF Document - Engineer Position,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
777,A,One-Time,HR,⭐ [DSI Kaizen] Dy. Manager QA - Replacement of Thombre,Poonam S,2026-07-31,Photo Proof,Completed,[DSI Benefit: ajshgiushgfishckjn],,2026-08-30T11:02:27.443Z,Quality,,
778,B,One-Time,HR,PDC - Assist Manager Position,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
779,A,One-Time,HR,Fettling QA + Supervisor -2 Nos,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Quality,,
780,B,One-Time,HR,Factory Outside Nali deeping -1 feet depth,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
781,B,One-Time,HR,PDC Operator count addition,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
782,B,One-Time,HR,Pledge below 75% - Warning Letter,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
783,B,One-Time,HR,Machine shop - On place water Bottle subject,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
784,B,One-Time,HR,Tray cleaning subject,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
785,B,One-Time,HR,HR Help desk implementation,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
786,B,One-Time,HR,Old or Rent basis scrubber machine for PDC floor cleaning,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
787,B,One-Time,HR,Growth Path - MOM + Dash Board + Action Plan,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
788,B,One-Time,HR,Std Printing of -Quality Policy + EMS + OHSMS Policy,Poonam S,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
789,B,One-Time,HR,Awari sir PF - Two account with Pension amount on Sigma account,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
790,B,One-Time,HR,Mr. Nayan Pawar - 32 K In Hand Revised letter with Two Year statement,Poonam S,2026-07-31,Photo Proof,In process,,,2026-08-30T11:02:27.443Z,Store,,
791,B,One-Time,Plant Head,Decision for pending clean bins which are not useful for PPC,Awari B,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
792,B,One-Time,Plant Head,Canteen Table and chair,Awari B,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
793,A,One-Time,Plant Head,240 tn (BMC),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
794,A,One-Time,Plant Head,180 tn (Yuzumi Old),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
795,A,One-Time,Plant Head,180 tn (Yuzumi New),Awari B,2026-08-30,Photo Proof,Pending,R Mohite / Shrirang Chawdhary,,2026-08-30T11:02:27.443Z,Plant Head,,
796,A,One-Time,Plant Head,135 tn (Toshiba),Awari B,2026-08-30,Photo Proof,Completed,Shrirang Chawdhary,,2026-08-30T11:02:27.443Z,Plant Head,,
797,A,One-Time,Plant Head,120 tn (HMT),Awari B,2026-08-30,Photo Proof,Completed,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
798,A,One-Time,Plant Head,300 tn (Yizumi),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
799,A,One-Time,Plant Head,400 tn (Yuzumi New),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
800,A,One-Time,Plant Head,400 tn (yuzumi Old),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
801,A,One-Time,Plant Head,Mazak Machine.,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
802,A,One-Time,Plant Head,DG Set (250 kva),Awari B,2026-08-30,Photo Proof,Completed,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
803,A,One-Time,Plant Head,Cooling Tower,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
804,A,One-Time,Plant Head,Overhead Crane 5 tn,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
805,A,One-Time,Plant Head,Etp Plant,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
806,A,One-Time,Plant Head,Air Compressor,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
807,A,One-Time,Plant Head,HMT 180 TN,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
808,A,One-Time,Plant Head,120 tn (HMT old plant),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
809,A,One-Time,Plant Head,160 tn (old plant),Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
810,A,One-Time,Plant Head,Vibro Machine,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
811,A,One-Time,Plant Head,Rain watre leakages.,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
812,A,One-Time,Plant Head,Shot blasting machine.,Awari B,2026-08-30,Photo Proof,Under Verification,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
813,A,One-Time,Plant Head,Shot blasting machine dust collector & filter cleaning,Awari B,2026-08-30,Photo Proof,Pending,R Mohite,,2026-08-30T11:02:27.443Z,Plant Head,,
814,B,One-Time,Purchase,Copper pipe 60 nos for 240T,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
815,B,One-Time,Purchase,Stopper 01 nos for 240T,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
816,B,One-Time,Purchase,Product sensor 01 nos for 240T,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
817,B,One-Time,Purchase,Tefflon tape for maintenance,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
818,B,One-Time,Purchase,Hyd oil 100 ltr (Total 800 ltr),Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
819,B,One-Time,Purchase,Hyd pump seal kit. 01 set,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
820,B,One-Time,Purchase,ceramic block 01 nos for laddle arm,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
821,B,One-Time,Purchase,ejector stopper 01 nos for 180T,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
822,B,One-Time,Purchase,brass ball valve 1/2' 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
823,B,One-Time,Purchase,emergency switch 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
824,B,One-Time,Purchase,scopper pipe 60 nos for 180T,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
825,B,One-Time,Purchase,fix platten 01 nos for 180T new,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
826,B,One-Time,Purchase,main switch for vmc mc 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Machine shop-01,,
827,B,One-Time,Purchase,piston rod assembly 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
828,B,One-Time,Purchase,jaw assembly set 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
829,B,One-Time,Purchase,limit switch 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
830,B,One-Time,Purchase,oil seal 20x28x5 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
831,B,One-Time,Purchase,hyd pressure guage 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
832,B,One-Time,Purchase,allen bolt m20x 100 08 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
833,B,One-Time,Purchase,pump seal kit 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
834,B,One-Time,Purchase,circlip 55 mm 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
835,B,One-Time,Purchase,valve coil plug 220 v 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
836,B,One-Time,Purchase,"hyd pressure guage 01 nos 0-220 Range, 4"" dial size",Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
837,B,One-Time,Purchase,p u pipe 10 mm 05 mtr,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
838,B,One-Time,Purchase,seal kit for ejector 04 nos 50 x 66,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
839,B,One-Time,Purchase,hyd plug 1/2'' 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
840,B,One-Time,Purchase,solenoid power plug 24v 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
841,B,One-Time,Purchase,seal kit for clamping cyl. 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
842,B,One-Time,Purchase,flapper switch assembly 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
843,B,One-Time,Purchase,QRC coupling 1/2'' 01 set,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
844,B,One-Time,Purchase,NRV 1/4'' 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
845,B,One-Time,Purchase,cabin lmp for vmc mc 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Machine shop-01,,
846,B,One-Time,Purchase,crocodile pipe 3/8'' x 100 each 4,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
847,B,One-Time,Purchase,acralic sheet 800x600 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
848,B,One-Time,Purchase,break liner for ATC 01 SET,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
849,B,One-Time,Purchase,Tower lamp 24 v 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
850,B,One-Time,Purchase,display for stabilizer 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
851,B,One-Time,Purchase,magazine pocket 04 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
852,B,One-Time,Purchase,air pressure switch 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
853,B,One-Time,Purchase,lub pipe ferrule 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
854,B,One-Time,Purchase,panel switch 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
855,B,One-Time,Purchase,coolant pipe 3/4'' 01 nos,Pankaj B,2026-06-05,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
856,B,One-Time,Purchase,push button 01 nos,Pankaj B,2026-06-05,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
857,B,One-Time,Purchase,Dia 5.125 end mill,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
858,B,One-Time,Purchase,Dia 25.4 W1.6 silitoing cutter,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
859,B,One-Time,Purchase,M5X0.8 Helicoil Tap,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
860,B,One-Time,Purchase,M6X1.0 Helicoil Tap,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
861,B,One-Time,Purchase,M8 X1.0 Helicoil Tap,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
862,B,One-Time,Purchase,Dia 8.0 PCD Remer,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
863,B,One-Time,Purchase,Dia 15.0 Pcd Remer,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
864,B,One-Time,Purchase,Dia 33.0 Miling Cutter ( braket),Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
865,B,One-Time,Purchase,Dia 20.2 Profile mIling Cutter (braket),Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
866,B,One-Time,Purchase,Dia 16.0 pcd remer,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
867,B,One-Time,Purchase,Dia 14.0 pcd remer,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
868,B,One-Time,Purchase,Dia 12.5 Pcd Remer,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
869,B,One-Time,Purchase,BDMT 17308 Insert,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Tool Room,,
870,B,One-Time,Purchase,BDMT 11308 Insert,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Tool Room,,
871,B,One-Time,Purchase,Dia 11.7 Broach Tool,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
872,B,One-Time,Purchase,Dia 15.62 Broach Tool,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
873,B,One-Time,Purchase,Dia 4.5 Tripning tool,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
874,B,One-Time,Purchase,dia 2.55X20X100 drill,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
875,B,One-Time,Purchase,SNMU INSERT,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Tool Room,,
876,B,One-Time,Purchase,Mazak m/c live tool,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
877,B,One-Time,Purchase,Coolant filter paper Trial for collection micro bur,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
878,B,One-Time,Purchase,M12 Storqe rang reqired M12 Bolt 19 Spanner Torq Range 150,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
879,B,One-Time,Purchase,A603 Heat Sink Tripaning Tool,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
