451,A,One-Time,Quality,Heat check mark observed on outer surface –K17 LED,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
452,A,One-Time,Quality,"SPM drilling set-up approval WI covering RPM belt adjustment, operation-wise ( Drilling, tapping ) RPM settings, tool replacement, and setting guidelines is not evident.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
453,A,One-Time,Quality,"PDC process parameters are specified irrelevantly, and shot weight, part weight, and machine tonnage are not specified in control plan.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
454,A,One-Time,Quality,SPM drilling process parameters are irrelevantly specified & drilling depth is not specified in Control Plan.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
455,A,One-Time,Quality,CED coating test report as per test standard ABS00004 and the corresponding test reports are not available.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
456,A,One-Time,Purchase,"M/s Creative Coaters is currently the CED coating source; however, it is not BAL approved.",Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
457,A,One-Time,Quality,SCREW ASSLY HOLE SHIFT & OFFSET FOUND- 18 Nos,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
458,A,One-Time,Quality,EXCESS MATERIAL AT MATING AREA - 16 Nos,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
459,A,One-Time,Quality,WARPAGE - 01 No,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
460,A,One-Time,Machine shop-01,HEAT SINK PY1B DRL LH 00215788 Threading missing,Ibrahim S,2026-07-08,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
461,A,One-Time,PDC,KT26 HL HEAT SINK 0137-69-00-00 FITMENT PROBLEM,Shrirang C.,2026-07-08,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
462,A,One-Time,Machine shop-01,PAIGGIO LED HL HEAT SINK 0177-69-00-00 Hole shift & Thread not Answering,Ibrahim S,2026-07-09,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
463,A,One-Time,Quality,Leakage from Threading,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
464,A,One-Time,PDC,TA HL HEAT SINK 0147 69 00 00 PCB Not mtg due to pin oblong,Shrirang C.,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
465,A,One-Time,Machine shop-01,A603 LED HL HEAT SINK 0165-69-00-00 Not Qualifying to Gauge,Ibrahim S,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
466,A,One-Time,SPM,Burr identified in BSO heatsink,Madan G,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
467,A,One-Time,SPM,Hole free in K17B Led projector casing 4752 70 0000 (BO02910448),Madan G,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
468,A,One-Time,PDC,"H105C - BASE MCU 0332441299 ( Porosity,Black & white rust observed)",Shrirang C.,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
469,A,One-Time,PDC,HEATSINK HOUSING 4752-03-00-00 HOLE BLOCK,Shrirang C.,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
